1.55619e-49 1.34382e-50 6.66655e-51 1.12768e-49 2.09672e-48 3.69113e-47 6.14942e-46 9.69535e-45 1.44645e-43 2.04162e-42 2.72554e-41 3.44012e-40 4.10335e-39 4.62287e-38 4.91614e-37 4.93153e-36 4.66305e-35 4.15303e-34 3.48136e-33 2.74491e-32 2.03448e-31 1.41692e-30 9.27085e-30 5.6991e-29 3.29272e-28 1.789e-27 9.14649e-27 4.40274e-26 1.99566e-25 8.51469e-25 3.41613e-24 1.28695e-23 4.5458e-23 1.50369e-22 4.65426e-22 1.34713e-21 3.64325e-21 9.1976e-21 2.16631e-20 4.76067e-20 9.75651e-20 1.85676e-19 3.24735e-19 5.14482e-19 7.30558e-19 9.3151e-19 1.08416e-18 1.18015e-18 1.23096e-18 1.25376e-18 1.26166e-18 1.26065e-18 1.24931e-18 1.21846e-18 1.15168e-18 1.03156e-18 8.54032e-19 6.40969e-19 4.33219e-19 2.65214e-19 1.48791e-19 7.73392e-20 3.75041e-20 1.70216e-20 7.24008e-21 2.88883e-21 1.08246e-21 3.81325e-22 1.26428e-22 3.94933e-23 1.16373e-23 3.23915e-24 8.52915e-25 2.12766e-25 5.03456e-26 1.13111e-26 2.41447e-27 4.89907e-28 9.45187e-29 1.73447e-29 3.02843e-30 5.0335e-31 7.96861e-32 1.20245e-32 1.73097e-33 2.37932e-34 3.12601e-35 3.92973e-36 4.73197e-37 5.46396e-38 6.05678e-39 6.45247e-40 6.6136e-41 6.52901e-42 6.21467e-43 5.70959e-44 5.0682e-45 4.35113e-46 3.61639e-47 2.91417e-48 
1.34382e-50 1.20936e-51 5.19453e-52 8.84548e-51 1.70812e-49 3.13096e-48 5.44378e-47 8.97697e-46 1.40367e-44 2.08046e-43 2.92167e-42 3.88567e-41 4.89119e-40 5.82379e-39 6.55453e-38 6.96805e-37 6.99184e-36 6.61701e-35 5.90219e-34 4.95866e-33 3.92176e-32 2.91872e-31 2.04366e-30 1.34626e-29 8.34519e-29 4.8692e-28 2.67494e-27 1.38366e-26 6.73664e-26 3.08437e-25 1.3261e-24 5.34473e-24 2.01594e-23 7.1063e-23 2.33878e-22 7.18002e-22 2.05376e-21 5.46608e-21 1.35247e-20 3.1115e-20 6.65524e-20 1.31799e-19 2.38847e-19 3.89228e-19 5.62507e-19 7.22036e-19 8.39765e-19 9.10727e-19 9.46418e-19 9.61567e-19 9.66505e-19 9.65634e-19 9.57724e-19 9.35434e-19 8.85084e-19 7.91198e-19 6.49121e-19 4.77681e-19 3.13175e-19 1.84487e-19 9.90972e-20 4.91557e-20 2.26814e-20 9.76383e-21 3.92567e-21 1.47574e-21 5.1941e-22 1.71418e-22 5.31197e-23 1.54776e-23 4.24663e-24 1.09902e-24 2.68768e-25 6.22229e-26 1.36602e-26 2.84792e-27 5.64523e-28 1.06497e-28 1.91357e-29 3.27738e-30 5.35437e-31 8.35085e-32 1.24442e-32 1.77347e-33 2.41955e-34 3.16341e-35 3.96782e-36 4.77964e-37 5.53542e-38 6.16984e-39 6.62531e-40 6.86075e-41 6.85766e-42 6.62227e-43 6.18354e-44 5.58756e-45 4.89e-46 4.14793e-47 3.41284e-48 2.72764e-49 
6.66655e-51 5.19453e-52 7.71449e-52 1.84915e-50 4.27026e-49 9.16797e-48 1.83432e-46 3.42734e-45 5.99019e-44 9.80618e-43 1.50514e-41 2.16773e-40 2.93092e-39 3.72147e-38 4.43808e-37 4.97094e-36 5.22862e-35 5.16346e-34 4.78606e-33 4.16267e-32 3.39637e-31 2.59916e-30 1.8656e-29 1.25612e-28 7.93602e-28 4.70676e-27 2.62164e-26 1.3717e-25 6.74089e-25 3.10926e-24 1.34448e-23 5.44168e-23 2.05835e-22 7.26724e-22 2.39287e-21 7.34269e-21 2.09777e-20 5.57298e-20 1.37559e-19 3.15557e-19 6.72919e-19 1.32911e-18 2.40396e-18 3.9121e-18 5.64634e-18 7.23676e-18 8.40375e-18 9.10207e-18 9.45031e-18 9.59668e-18 9.64369e-18 9.63427e-18 9.55543e-18 9.33326e-18 8.83008e-18 7.88989e-18 6.46606e-18 4.74963e-18 3.10718e-18 1.82694e-18 9.80104e-19 4.85782e-19 2.23964e-19 9.62778e-20 3.86219e-20 1.44703e-20 5.06973e-21 1.66304e-21 5.1136e-22 1.47549e-22 4.00002e-23 1.02028e-23 2.45232e-24 5.56257e-25 1.19229e-25 2.41737e-26 4.63963e-27 8.43404e-28 1.45268e-28 2.3716e-29 3.67122e-30 5.39105e-31 7.51384e-32 9.94608e-33 1.25128e-33 1.49732e-34 1.70568e-35 1.85137e-36 1.91645e-37 1.89377e-38 1.78815e-39 1.61496e-40 1.39651e-41 1.15751e-42 9.2065e-44 7.03525e-45 5.17196e-46 3.66318e-47 2.50381e-48 1.65545e-49 
1.12768e-49 8.84548e-51 1.84915e-50 4.30609e-49 9.56281e-48 1.97943e-46 3.82754e-45 6.92677e-44 1.17492e-42 1.87001e-41 2.79518e-40 3.9261e-39 5.18399e-38 6.4357e-37 7.51211e-36 8.24338e-35 8.50192e-34 8.23852e-33 7.49777e-32 6.40609e-31 5.13658e-30 3.8642e-29 2.72706e-28 1.80554e-27 1.12178e-26 6.54303e-26 3.58443e-25 1.84491e-24 8.92138e-24 4.05087e-23 1.72518e-22 6.88049e-22 2.56572e-21 8.93384e-21 2.90224e-20 8.79046e-20 2.48023e-19 6.51117e-19 1.58908e-18 3.6063e-18 7.61325e-18 1.49024e-17 2.67536e-17 4.32931e-17 6.22445e-17 7.95873e-17 9.22996e-17 9.9905e-17 1.037e-16 1.05296e-16 1.05807e-16 1.05699e-16 1.04823e-16 1.02367e-16 9.68285e-17 8.65133e-17 7.09323e-17 5.21789e-17 3.42362e-17 2.02261e-17 1.09215e-17 5.45585e-18 2.53746e-18 1.10106e-18 4.46063e-19 1.68863e-19 5.98052e-20 1.98396e-20 6.17132e-21 1.80193e-21 4.94484e-22 1.27715e-22 3.10941e-23 7.14656e-24 1.55252e-24 3.19088e-25 6.20866e-26 1.14417e-26 1.99773e-27 3.30573e-28 5.18609e-29 7.71701e-30 1.08976e-30 1.46141e-31 1.86244e-32 2.25741e-33 2.60449e-34 2.86281e-35 3.00057e-36 3.00151e-37 2.86801e-38 2.62002e-39 2.29024e-40 1.91724e-41 1.53834e-42 1.18403e-43 8.74915e-45 6.21176e-46 4.24097e-47 2.788e-48 
2.09672e-48 1.70812e-49 4.27026e-49 9.56281e-48 2.04074e-46 4.07192e-45 7.61069e-44 1.33449e-42 2.1978e-41 3.40275e-40 4.95584e-39 6.79257e-38 8.76341e-37 1.06427e-35 1.21652e-34 1.30848e-33 1.32382e-32 1.25927e-31 1.12567e-30 9.45117e-30 7.4497e-29 5.51068e-28 3.82462e-27 2.49044e-26 1.52179e-25 8.72967e-25 4.70349e-24 2.38125e-23 1.13291e-22 5.06299e-22 2.1232e-21 8.34234e-21 3.06611e-20 1.05269e-19 3.37318e-19 1.0082e-18 2.80859e-18 7.28413e-18 1.75728e-17 3.94429e-17 8.24119e-17 1.59831e-16 2.84746e-16 4.58121e-16 6.5605e-16 8.3677e-16 9.69079e-16 1.04821e-15 1.08769e-15 1.10431e-15 1.10963e-15 1.10843e-15 1.09914e-15 1.07321e-15 1.01496e-15 9.0681e-16 7.4386e-16 5.48033e-16 3.60693e-16 2.14149e-16 1.16416e-16 5.86298e-17 2.75153e-17 1.20549e-17 4.93343e-18 1.88758e-18 6.75986e-19 2.26847e-19 7.14044e-20 2.1104e-20 5.86402e-21 1.5341e-21 3.78457e-22 8.81669e-23 1.94191e-23 4.0472e-24 7.98588e-25 1.49242e-25 2.64226e-26 4.43308e-27 7.05078e-28 1.06359e-28 1.52255e-29 2.06981e-30 2.67416e-31 3.2863e-32 3.84477e-33 4.28617e-34 4.55723e-35 4.6255e-36 4.48571e-37 4.16007e-38 3.69269e-39 3.13995e-40 2.55977e-41 2.00231e-42 1.50405e-43 1.08578e-44 7.53895e-46 5.04129e-47 
3.69113e-47 3.13096e-48 9.16797e-48 1.97943e-46 4.07192e-45 7.85335e-44 1.4222e-42 2.42129e-41 3.87904e-40 5.85183e-39 8.3167e-38 1.11382e-36 1.40578e-35 1.67194e-34 1.87336e-33 1.9768e-32 1.96354e-31 1.83488e-30 1.61215e-29 1.33096e-28 1.03189e-27 7.50924e-27 5.12759e-26 3.28498e-25 1.97475e-24 1.11432e-23 5.90557e-23 2.94092e-22 1.37651e-21 6.05388e-21 2.49947e-20 9.67349e-20 3.50361e-19 1.18584e-18 3.74728e-18 1.10497e-17 3.03836e-17 7.7828e-17 1.85549e-16 4.11802e-16 8.51348e-16 1.63551e-15 2.89086e-15 4.62345e-15 6.59391e-15 8.38869e-15 9.7008e-15 1.0485e-14 1.08763e-14 1.10411e-14 1.10936e-14 1.1081e-14 1.09871e-14 1.07264e-14 1.01425e-14 9.06187e-15 7.43752e-15 5.48829e-15 3.62376e-15 2.16256e-15 1.18384e-15 6.01219e-16 2.84782e-16 1.26004e-16 5.21047e-17 2.01539e-17 7.29997e-18 2.47864e-18 7.89661e-19 2.36288e-19 6.64919e-20 1.76228e-20 4.4059e-21 1.04053e-21 2.32382e-22 4.91129e-23 9.82723e-24 1.8622e-24 3.34258e-25 5.68477e-26 9.16396e-27 1.40091e-27 2.03222e-28 2.79953e-29 3.66531e-30 4.56494e-31 5.41324e-32 6.11769e-33 6.59528e-34 6.78893e-35 6.67865e-36 6.28471e-37 5.66199e-38 4.88777e-39 4.0464e-40 3.21511e-41 2.45378e-42 1.80024e-43 1.27062e-44 8.63892e-46 
6.14942e-46 5.44378e-47 1.83432e-46 3.82754e-45 7.61069e-44 1.4222e-42 2.50069e-41 4.14145e-40 6.46487e-39 9.51706e-38 1.32165e-36 1.73163e-35 2.14041e-34 2.49549e-33 2.74337e-32 2.84237e-31 2.77393e-30 2.54826e-29 2.20201e-28 1.78858e-27 1.36461e-26 9.77387e-26 6.56882e-25 4.1417e-24 2.44999e-23 1.36016e-22 7.09082e-22 3.47329e-21 1.59916e-20 6.92007e-20 2.81227e-19 1.07183e-18 3.82459e-18 1.2758e-17 3.97469e-17 1.15593e-16 3.1364e-16 7.93222e-16 1.86828e-15 4.09857e-15 8.38133e-15 1.59442e-14 2.79538e-14 4.44331e-14 6.31013e-14 8.00607e-14 9.24387e-14 9.98298e-14 1.03517e-13 1.05069e-13 1.05562e-13 1.05437e-13 1.04534e-13 1.0204e-13 9.64725e-14 8.61982e-14 7.07895e-14 5.23254e-14 3.4665e-14 2.07983e-14 1.14685e-14 5.87504e-15 2.80959e-15 1.25582e-15 5.24874e-16 2.05303e-16 7.5234e-17 2.58538e-17 8.33867e-18 2.52676e-18 7.20266e-19 1.93441e-19 4.90236e-20 1.17392e-20 2.65871e-21 5.69856e-22 1.15629e-22 2.22156e-23 4.04219e-24 6.96721e-25 1.13803e-25 1.76256e-26 2.59013e-27 3.61438e-28 4.79361e-29 6.04807e-30 7.26635e-31 8.3212e-32 9.0918e-33 9.48693e-34 9.46281e-35 9.03087e-36 8.25351e-37 7.22968e-38 6.0748e-39 4.90036e-40 3.79796e-41 2.83031e-42 2.0296e-43 1.40231e-44 
9.69535e-45 8.97697e-46 3.42734e-45 6.92677e-44 1.33449e-42 2.42129e-41 4.14145e-40 6.68307e-39 1.01803e-37 1.46441e-36 1.98956e-35 2.55297e-34 3.09357e-33 3.5389e-32 3.82017e-31 3.88919e-30 3.73172e-29 3.37217e-28 2.86753e-27 2.29272e-26 1.72222e-25 1.21455e-24 8.03699e-24 4.98862e-23 2.90445e-22 1.58661e-21 8.13657e-21 3.9199e-20 1.77504e-19 7.55578e-19 3.02156e-18 1.1337e-17 3.98423e-17 1.30945e-16 4.02061e-16 1.1528e-15 3.0853e-15 7.70122e-15 1.79128e-14 3.8829e-14 7.85117e-14 1.47846e-13 2.57025e-13 4.0594e-13 5.73944e-13 7.26142e-13 8.37015e-13 9.03141e-13 9.36111e-13 9.4998e-13 9.54368e-13 9.53188e-13 9.44952e-13 9.22291e-13 8.7188e-13 7.79102e-13 6.40261e-13 4.74117e-13 3.15215e-13 1.90193e-13 1.05675e-13 5.4626e-14 2.63839e-14 1.19175e-14 5.03623e-15 1.9928e-15 7.39086e-16 2.5714e-16 8.39893e-17 2.57806e-17 7.44656e-18 2.02719e-18 5.20921e-19 1.26511e-19 2.90619e-20 6.31782e-21 1.30001e-21 2.53226e-22 4.66999e-23 8.15617e-24 1.3496e-24 2.11707e-25 3.15061e-26 4.45205e-27 5.97913e-28 7.63939e-29 9.29531e-30 1.07819e-30 1.19343e-31 1.2618e-32 1.27555e-33 1.23401e-34 1.14353e-35 1.01592e-36 8.65991e-38 7.08866e-39 5.57636e-40 4.21897e-41 3.07225e-42 2.15608e-43 
1.44645e-43 1.40367e-44 5.99019e-44 1.17492e-42 2.1978e-41 3.87904e-40 6.46487e-39 1.01803e-37 1.51532e-36 2.13251e-35 2.83754e-34 3.56953e-33 4.24414e-32 4.76766e-31 5.05743e-30 5.06272e-29 4.77904e-28 4.25048e-27 3.55866e-26 2.8021e-25 2.0732e-24 1.44012e-23 9.38572e-23 5.73665e-22 3.28788e-21 1.76742e-20 8.91602e-20 4.22416e-19 1.88084e-18 7.873e-18 3.09695e-17 1.14348e-16 3.9563e-16 1.28058e-15 3.87361e-15 1.09452e-14 2.88808e-14 7.11162e-14 1.6328e-13 3.49571e-13 6.9859e-13 1.30167e-12 2.243e-12 3.5189e-12 4.95218e-12 6.24671e-12 7.18775e-12 7.74817e-12 8.02734e-12 8.14469e-12 8.18164e-12 8.17108e-12 8.09989e-12 7.90484e-12 7.47225e-12 6.67814e-12 5.49225e-12 4.07502e-12 2.71955e-12 1.65077e-12 9.24573e-13 4.82474e-13 2.35452e-13 1.07521e-13 4.59613e-14 1.84058e-14 6.91169e-15 2.43555e-15 8.0594e-16 2.5069e-16 7.34008e-17 2.02622e-17 5.28129e-18 1.30122e-18 3.0326e-19 6.68755e-20 1.39555e-20 2.75589e-21 5.15076e-22 9.11374e-23 1.52737e-23 2.42606e-24 3.65528e-25 5.22882e-26 7.10864e-27 9.19439e-28 1.1326e-28 1.33017e-29 1.49098e-30 1.59664e-31 1.6351e-32 1.60286e-33 1.5054e-34 1.3558e-35 1.17191e-36 9.72963e-38 7.76502e-39 5.9616e-40 4.40636e-41 3.13948e-42 
2.04162e-42 2.08046e-43 9.80618e-43 1.87001e-41 3.40275e-40 5.85183e-39 9.51706e-38 1.46441e-36 2.13251e-35 2.93924e-34 3.83417e-33 4.73275e-32 5.52601e-31 6.10039e-30 6.36338e-29 6.26741e-28 5.82367e-27 5.10052e-26 4.20643e-25 3.26325e-24 2.37896e-23 1.62824e-22 1.04544e-21 6.29344e-21 3.55126e-20 1.87865e-19 9.32212e-19 4.34255e-18 1.90069e-17 7.82072e-17 3.02472e-16 1.09848e-15 3.73991e-15 1.19164e-14 3.54931e-14 9.87805e-14 2.5684e-13 6.23569e-13 1.41248e-12 2.98518e-12 5.8931e-12 1.08594e-11 1.85398e-11 2.88818e-11 4.04468e-11 5.08584e-11 5.84089e-11 6.28978e-11 6.51312e-11 6.60691e-11 6.63628e-11 6.62736e-11 6.56919e-11 6.41047e-11 6.05946e-11 5.41669e-11 4.45871e-11 3.31528e-11 2.22159e-11 1.35717e-11 7.66614e-12 4.04047e-12 1.99324e-12 9.20686e-13 3.98298e-13 1.6151e-13 6.14391e-14 2.19384e-14 7.358e-15 2.32038e-15 6.8901e-16 1.92956e-16 5.10357e-17 1.27614e-17 3.01821e-18 6.75288e-19 1.42922e-19 2.86131e-20 5.4192e-21 9.7129e-22 1.64831e-22 2.65047e-23 4.0419e-24 5.85143e-25 8.0504e-26 1.05373e-26 1.31367e-27 1.56159e-28 1.77189e-29 1.92111e-30 1.99229e-31 1.97813e-32 1.88219e-33 1.71774e-34 1.50491e-35 1.2667e-36 1.02515e-37 7.98319e-39 5.98636e-40 4.32827e-41 
